customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Age Group
3483,Emlyn Burnel,Male,19,1956-10-02,68.0,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0,69,65-74
3486,Reece Crewther,Male,67,1956-07-25,68.0,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18.0,69,65-74
3578,Dorella Sineath,Female,57,1956-10-27,68.0,Staff Accountant IV,Property,Mass Customer,N,No,12.0,69,65-74
3606,Jamima Wainscot,Female,52,1957-02-09,67.0,Graphic Designer,Unknown,High Net Worth,N,No,15.0,68,65-74
3666,Mathew Marousek,Male,56,1957-03-27,67.0,Statistician II,Health,High Net Worth,N,No,10.0,68,65-74
3683,Lorain Maliphant,Female,67,1957-03-30,67.0,Chief Design Engineer,Unknown,Mass Customer,N,Yes,11.0,68,65-74
3690,Sheela Nutton,Female,86,1957-05-11,67.0,Chemical Engineer,Manufacturing,Mass Customer,N,No,17.0,68,65-74
3719,Dorette Attridge,Female,26,1956-10-19,68.0,Sales Representative,Retail,Mass Customer,N,No,6.0,69,65-74
3764,Nonie Newson,Female,29,1957-05-06,67.0,Cost Accountant,Financial Services,Mass Customer,N,Yes,15.0,68,65-74
3789,Conn Westberg,Male,52,1956-08-08,68.0,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6.0,69,65-74
3793,Shannen Pitcock,Female,49,1957-05-12,67.0,Engineer IV,Unknown,Affluent Customer,N,Yes,15.0,68,65-74
3795,Taylor Dollimore,Male,88,1956-06-24,68.0,Systems Administrator III,Agriculture,High Net Worth,N,Yes,5.0,69,65-74
3817,Tuckie ,Male,65,1957-05-02,67.0,VP Product Management,Manufacturing,High Net Worth,N,No,13.0,68,65-74
3872,Wilma Budcock,Female,14,1957-05-15,67.0,Sales Representative,Retail,High Net Worth,N,Yes,12.0,68,65-74
3956,Hector Poundsford,Male,54,1957-01-17,68.0,Administrative Assistant III,Retail,Mass Customer,N,Yes,12.0,68,65-74
3964,Aubrey Souten,Female,28,1956-07-21,68.0,Sales Associate,Manufacturing,High Net Worth,N,No,5.0,69,65-74
33,Ernst Hacon,Male,44,1957-06-25,67.0,Product Engineer,Unknown,Affluent Customer,N,Yes,11.0,68,65-74
84,Rich Mathiasen,Male,78,1958-02-07,67.0,Accountant III,Unknown,Mass Customer,N,Yes,14.0,67,65-74
85,Kane Tixall,Male,1,1958-05-21,66.0,Analyst Programmer,Unknown,Mass Customer,N,No,8.0,67,65-74
121,Myles Pauncefort,Male,82,1957-10-02,67.0,Graphic Designer,Manufacturing,Mass Customer,N,No,15.0,68,65-74
143,Kendall Figg,Male,19,1957-09-01,67.0,Operator,Agriculture,Mass Customer,N,Yes,11.0,68,65-74
154,Faydra Dulieu,Female,90,1958-02-13,66.0,Junior Executive,Unknown,Mass Customer,N,No,11.0,67,65-74
169,Alfy Bruhnke,Male,20,1957-10-19,67.0,Data Coordiator,Telecommunications,High Net Worth,N,Yes,5.0,68,65-74
209,Udall Bellard,Male,9,1957-08-28,67.0,Analog Circuit Design manager,Unknown,Affluent Customer,N,Yes,6.0,68,65-74
214,Jeramie Cellier,Male,82,1957-11-29,67.0,Food Chemist,Health,Mass Customer,N,No,6.0,68,65-74
311,Jaimie Halms,Female,86,1957-08-16,67.0,Internal Auditor,Health,High Net Worth,N,No,12.0,68,65-74
312,Garek Prattin,Male,44,1958-03-17,66.0,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6.0,67,65-74
315,Lisa Odlin,Female,67,1958-04-16,66.0,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12.0,67,65-74
338,Hilliary Littrell,Female,33,1958-03-14,66.0,,Health,Mass Customer,N,No,19.0,67,65-74
343,Nicole Johananoff,Female,76,1957-08-14,67.0,Recruiter,Property,Affluent Customer,N,No,13.0,68,65-74
413,Simone Denys,Male,79,1957-12-22,67.0,VP Quality Control,Unknown,High Net Worth,N,Yes,19.0,68,65-74
436,Erwin Pendre,Male,75,1957-12-24,67.0,Internal Auditor,IT,Mass Customer,N,No,18.0,68,65-74
464,Karel Dimelow,Female,32,1958-03-23,66.0,,Unknown,Mass Customer,N,Yes,10.0,67,65-74
516,Craggy Loadsman,Male,23,1958-01-07,67.0,Environmental Tech,Financial Services,Mass Customer,N,No,20.0,67,65-74
556,Oralia Gifford,Female,69,1957-09-08,67.0,Junior Executive,Unknown,Mass Customer,N,No,11.0,68,65-74
568,Quinn Fulks,Male,32,1957-12-15,67.0,VP Sales,Manufacturing,Mass Customer,N,No,13.0,68,65-74
571,Ramonda McKellar,Female,30,1958-02-15,66.0,Assistant Media Planner,Entertainment,Mass Customer,N,No,6.0,67,65-74
610,Hyatt Craine,Male,45,1958-03-16,66.0,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15.0,67,65-74
828,Darda Kernocke,Female,93,1957-12-14,67.0,,Health,Mass Customer,N,Yes,20.0,68,65-74
1350,Bing Vicar,Male,10,1957-09-30,67.0,Staff Scientist,Retail,Mass Customer,N,Yes,8.0,68,65-74
1383,Coriss Casarino,Female,81,1957-10-29,67.0,Software Consultant,IT,Affluent Customer,N,No,8.0,68,65-74
1385,Melesa Priddy,Female,39,1957-08-17,67.0,Cost Accountant,Financial Services,Mass Customer,N,No,16.0,68,65-74
1395,Jandy Pennazzi,Female,83,1957-12-23,67.0,VP Product Management,Unknown,High Net Worth,N,Yes,16.0,68,65-74
1404,Emmott Mercik,Male,78,1957-07-30,67.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,14.0,68,65-74
1405,Kylie Spriggin,Female,52,1958-04-05,66.0,VP Product Management,Manufacturing,High Net Worth,N,Yes,11.0,67,65-74
1469,Shermy ,Male,77,1957-06-29,67.0,Financial Advisor,Financial Services,Affluent Customer,N,Yes,14.0,68,65-74
1506,Andonis Cochrane,Male,21,1958-02-21,66.0,,Property,Mass Customer,N,No,17.0,67,65-74
1572,Tam Jahner,Male,51,1957-07-26,67.0,Recruiting Manager,Financial Services,High Net Worth,N,Yes,16.0,68,65-74
1677,Petrina Pollins,Female,56,1958-05-28,66.0,Editor,Health,Affluent Customer,N,Yes,16.0,67,65-74
1699,Poul Dumphy,Male,33,1958-05-08,66.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,67,65-74
1874,Nickolai McChesney,Male,17,1957-09-29,67.0,,Agriculture,High Net Worth,N,Yes,7.0,68,65-74
1881,Gherardo Lahy,Male,61,1957-12-10,67.0,Quality Control Specialist,Unknown,Affluent Customer,N,Yes,12.0,68,65-74
1926,Stefano Menhenitt,Male,72,1957-11-15,67.0,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,10.0,68,65-74
2041,Mort Heath,Male,52,1957-10-27,67.0,VP Accounting,Financial Services,Mass Customer,N,No,17.0,68,65-74
2089,Erie Ballston,Male,93,1958-01-07,67.0,Safety Technician I,Financial Services,High Net Worth,N,No,15.0,67,65-74
2126,Hugibert Getcliff,Male,65,1958-03-29,66.0,Product Engineer,Health,Mass Customer,N,Yes,17.0,67,65-74
2293,Engracia Newcom,Female,70,1958-03-07,66.0,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,67,65-74
2329,Donny Stiven,Female,7,1957-12-19,67.0,Computer Systems Analyst II,IT,Affluent Customer,N,No,20.0,68,65-74
2348,Keeley Winslet,Female,2,1957-11-07,67.0,Web Designer IV,Manufacturing,Mass Customer,N,No,16.0,68,65-74
2402,Merrielle Strafen,Female,99,1957-06-07,67.0,Cost Accountant,Financial Services,Mass Customer,N,Yes,8.0,68,65-74
2405,Quintana Merricks,Female,16,1957-07-28,67.0,Structural Analysis Engineer,Unknown,Mass Customer,N,No,18.0,68,65-74
2442,Odie Enrrico,Male,8,1957-10-13,67.0,Social Worker,Health,Affluent Customer,N,Yes,17.0,68,65-74
2470,Roy Dunaway,Male,70,1957-07-04,67.0,,Agriculture,Mass Customer,N,No,13.0,68,65-74
2500,Micky Livings,Female,35,1957-12-18,67.0,Senior Developer,Property,High Net Worth,N,Yes,17.0,68,65-74
2614,Anatollo Stendell,Male,65,1957-10-16,67.0,,Retail,High Net Worth,N,No,18.0,68,65-74
2652,Kelbee Bernat,Male,96,1957-12-15,67.0,Biostatistician II,Unknown,Affluent Customer,N,Yes,15.0,68,65-74
2807,Lynna Revens,Female,9,1957-06-18,67.0,Senior Editor,Manufacturing,Mass Customer,N,Yes,11.0,68,65-74
2870,Aldis Chazerand,Male,99,1957-12-26,67.0,,Unknown,Mass Customer,N,No,11.0,68,65-74
3038,Hermione ,Female,45,1958-04-08,66.0,Senior Developer,Unknown,High Net Worth,N,No,13.0,67,65-74
3154,Angil Ellesmere,Female,63,1957-11-21,67.0,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0,68,65-74
3242,Lib Schohier,Female,4,1958-03-07,66.0,General Manager,Manufacturing,Affluent Customer,N,Yes,14.0,67,65-74
3440,Retha Kahane,Female,18,1958-05-15,66.0,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5.0,67,65-74
3517,Domeniga Terney,Female,47,1957-07-04,67.0,Accounting Assistant IV,Unknown,Mass Customer,N,Yes,6.0,68,65-74
3581,Lindsy Ygo,Female,38,1957-07-10,67.0,,Unknown,Mass Customer,N,Yes,6.0,68,65-74
3637,Luigi Edgeworth,Male,84,1958-01-01,67.0,,Manufacturing,Affluent Customer,N,Yes,11.0,67,65-74
3712,Esmeralda Klousner,Female,22,1957-07-12,67.0,Recruiting Manager,Financial Services,Mass Customer,N,No,19.0,68,65-74
3848,Luca Cabotto,Male,4,1958-01-13,67.0,Structural Engineer,Unknown,High Net Worth,N,No,13.0,67,65-74
3976,Gretel Chrystal,Female,0,1957-11-20,67.0,Internal Auditor,Unknown,Affluent Customer,N,Yes,13.0,68,65-74
195,Talyah Rylatt,Female,34,1958-11-14,66.0,Project Manager,Manufacturing,Mass Customer,N,No,6.0,67,65-74
205,Rolfe Kellard,Male,18,1958-12-01,66.0,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,6.0,67,65-74
294,Magnum Slowan,Male,39,1959-04-01,65.0,Recruiting Manager,Unknown,High Net Worth,N,No,5.0,66,65-74
297,Cecile MacLise,Female,33,1959-04-27,65.0,Electrical Engineer,Manufacturing,High Net Worth,N,No,16.0,66,65-74
330,Port Pancost,Male,78,1959-06-03,65.0,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7.0,66,65-74
359,Dulcine Gauson,Female,2,1958-11-28,66.0,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6.0,67,65-74
418,Jere Ding,Female,56,1958-12-22,66.0,,Unknown,Mass Customer,N,No,6.0,67,65-74
420,Clem Leek,Male,93,1958-07-05,66.0,Help Desk Operator,Entertainment,High Net Worth,N,No,7.0,67,65-74
495,Lucius Prescott,Male,91,1959-02-21,65.0,VP Accounting,Financial Services,Mass Customer,N,Yes,6.0,66,65-74
536,Jannelle Leist,Female,64,1959-04-07,65.0,Recruiting Manager,Manufacturing,Affluent Customer,N,No,16.0,66,65-74
687,Welby Ninnotti,Male,25,1959-02-10,65.0,Executive Secretary,Retail,High Net Worth,N,Yes,5.0,66,65-74
781,Elvis O'Leagham,Male,80,1958-11-15,66.0,Legal Assistant,Manufacturing,Mass Customer,N,No,17.0,67,65-74
992,Cordelia Hawkeswood,Female,6,1958-11-25,66.0,,Property,Mass Customer,N,Yes,8.0,67,65-74
1041,Free Bonniface,Male,95,1959-05-25,65.0,,Property,Affluent Customer,N,No,15.0,66,65-74
1095,Emelda Gerler,Female,2,1958-08-29,66.0,Project Manager,Health,Mass Customer,N,No,6.0,67,65-74
1183,Joe Shalliker,Male,50,1958-11-14,66.0,Media Manager II,Unknown,Affluent Customer,N,No,6.0,67,65-74
1199,Ludovico Bertot,Male,7,1958-06-14,66.0,VP Accounting,Financial Services,Affluent Customer,N,Yes,5.0,67,65-74
1254,Quillan McDuffie,Male,60,1958-12-18,66.0,Graphic Designer,Retail,Mass Customer,N,Yes,5.0,67,65-74
1373,Shaylynn Epsley,Female,3,1958-09-23,66.0,Director of Sales,Financial Services,Mass Customer,N,Yes,12.0,67,65-74
1433,Marya Szwandt,Female,15,1958-09-25,66.0,Account Coordinator,IT,Mass Customer,N,No,20.0,67,65-74
1510,Timmie Chitty,Male,94,1959-02-05,66.0,Actuary,Financial Services,Mass Customer,N,No,18.0,66,65-74
1608,Fernande Petzolt,Female,87,1958-09-21,66.0,Software Engineer III,Unknown,Mass Customer,N,Yes,6.0,67,65-74
1731,Aigneis MacKall,Female,26,1959-03-11,65.0,Health Coach III,Health,High Net Worth,N,Yes,19.0,66,65-74
1742,Quintin Dublin,Male,48,1958-08-17,66.0,Tax Accountant,Unknown,High Net Worth,N,No,13.0,67,65-74
1750,Filbert Evreux,Male,14,1959-05-13,65.0,Internal Auditor,Entertainment,Mass Customer,N,Yes,16.0,66,65-74
1767,Cicely Millier,Female,28,1959-03-10,65.0,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19.0,66,65-74
1810,Royall Terris,Male,98,1959-05-06,65.0,Geological Engineer,Manufacturing,High Net Worth,N,No,16.0,66,65-74
1849,Jess Bollans,Male,6,1958-07-01,66.0,,Retail,Mass Customer,N,Yes,5.0,67,65-74
1875,Amory Bohler,Male,4,1959-01-11,66.0,Staff Scientist,Retail,High Net Worth,N,Yes,19.0,66,65-74
1946,Brannon Gladman,Male,37,1959-01-04,66.0,Systems Administrator III,Unknown,Mass Customer,N,No,8.0,66,65-74
1974,Aharon Moller,Male,67,1958-06-15,66.0,Administrative Officer,Unknown,Mass Customer,N,Yes,15.0,67,65-74
2060,Constancia Akram,Female,17,1959-01-23,66.0,Statistician II,Financial Services,Mass Customer,N,No,17.0,66,65-74
2194,Johnette O'Fergus,Female,79,1958-09-10,66.0,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,67,65-74
2220,Curr Jancey,Male,35,1959-05-13,65.0,Legal Assistant,Financial Services,Mass Customer,N,Yes,13.0,66,65-74
2229,Linette Gotmann,Female,76,1959-04-10,65.0,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7.0,66,65-74
2253,Gracie Kubacki,Female,28,1959-02-08,66.0,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0,66,65-74
2339,Damien Haddeston,Male,3,1958-12-28,66.0,Web Designer II,Property,Affluent Customer,N,Yes,16.0,67,65-74
2343,Wilhelm Corteis,Male,6,1959-03-24,65.0,Nurse Practicioner,Agriculture,High Net Worth,N,Yes,5.0,66,65-74
2350,Lorinda Malpass,Female,32,1959-03-17,65.0,Nurse Practicioner,Unknown,Mass Customer,N,Yes,14.0,66,65-74
2354,Tammie Fisbey,Female,99,1958-12-19,66.0,Product Engineer,Retail,Mass Customer,N,No,17.0,67,65-74
2358,Ave Peatt,Male,26,1959-05-01,65.0,Senior Sales Associate,Retail,High Net Worth,N,Yes,15.0,66,65-74
2376,Eada Narbett,Female,84,1958-10-23,66.0,Community Outreach Specialist,Unknown,High Net Worth,N,Yes,12.0,67,65-74
2385,Gaultiero Lissenden,Male,70,1958-12-17,66.0,Dental Hygienist,Health,Mass Customer,N,No,8.0,67,65-74
2407,Merrily ,Female,24,1959-03-30,65.0,,Financial Services,High Net Worth,N,Yes,6.0,66,65-74
2441,Loutitia Pinkie,Female,52,1959-03-29,65.0,,Property,High Net Worth,N,Yes,5.0,66,65-74
2538,Jacinta Petrillo,Female,13,1959-01-22,66.0,,Unknown,High Net Worth,N,Yes,20.0,66,65-74
2576,Lotty Szubert,Female,15,1959-05-30,65.0,Associate Professor,Manufacturing,Mass Customer,N,No,13.0,66,65-74
2635,Arty Mac Geaney,Male,45,1959-01-03,66.0,Nurse,Retail,Mass Customer,N,No,14.0,66,65-74
2656,Halli Littledike,Female,80,1959-05-02,65.0,Statistician III,Unknown,Mass Customer,N,Yes,10.0,66,65-74
2667,Randene Brown,Female,65,1958-07-17,66.0,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6.0,67,65-74
2680,Noella Firk,Female,0,1959-05-11,65.0,Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0,66,65-74
2728,Imojean Atyeo,Female,55,1959-03-26,65.0,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0,66,65-74
2735,Ricoriki Burree,Male,18,1958-09-06,66.0,Associate Professor,Financial Services,High Net Worth,N,Yes,14.0,67,65-74
2830,Bjorn Simioli,Male,39,1958-12-19,66.0,Computer Systems Analyst II,Manufacturing,High Net Worth,N,No,9.0,67,65-74
2890,Nevile Ecclesall,Male,64,1959-05-17,65.0,Speech Pathologist,Unknown,Affluent Customer,N,Yes,20.0,66,65-74
2984,Frances Mishaw,Female,48,1959-05-23,65.0,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,Yes,13.0,66,65-74
3024,Franz Craddy,Male,86,1959-01-08,66.0,,Health,Mass Customer,N,No,12.0,66,65-74
3059,Hercules Klewi,Male,83,1958-06-09,66.0,Accountant IV,Unknown,Mass Customer,N,No,17.0,67,65-74
3080,Christoforo Santus,Male,87,1958-10-06,66.0,Graphic Designer,Financial Services,High Net Worth,N,No,10.0,67,65-74
3109,Jeralee Domleo,Female,75,1958-06-23,66.0,Automation Specialist II,Health,Mass Customer,N,Yes,10.0,67,65-74
3121,Mahmoud Batterbee,Male,82,1959-05-11,65.0,Data Coordiator,Manufacturing,Mass Customer,N,No,19.0,66,65-74
3205,Egan Flockhart,Male,35,1959-04-20,65.0,Account Executive,Unknown,Mass Customer,N,No,20.0,66,65-74
3233,Xever Feeley,Male,7,1959-01-06,66.0,Tax Accountant,Financial Services,Mass Customer,N,Yes,17.0,66,65-74
3244,Rosene Bullar,Female,24,1959-05-08,65.0,Systems Administrator I,Financial Services,Mass Customer,N,No,13.0,66,65-74
3245,Wainwright Succamore,Male,86,1959-03-27,65.0,Graphic Designer,IT,High Net Worth,N,No,7.0,66,65-74
3279,Morgun Razoux,Male,55,1959-02-18,65.0,Staff Scientist,Financial Services,Mass Customer,N,No,14.0,66,65-74
3282,Helga Nuzzi,Female,8,1959-04-24,65.0,Clinical Specialist,Health,High Net Worth,N,No,13.0,66,65-74
3356,Dill Bampford,Male,47,1959-03-23,65.0,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,66,65-74
3426,Ron Dilon,Male,40,1959-04-18,65.0,Assistant Media Planner,Entertainment,Mass Customer,N,No,17.0,66,65-74
3436,Marget Freeland,Female,4,1958-11-22,66.0,,Financial Services,Mass Customer,N,Yes,5.0,67,65-74
3548,Dalli Seden,Male,65,1958-08-02,66.0,,Unknown,Affluent Customer,N,No,12.0,67,65-74
3717,Arlin Woollacott,Male,88,1958-12-07,66.0,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,18.0,67,65-74
3790,Kurtis Morson,Male,91,1959-05-31,65.0,Senior Editor,Retail,Mass Customer,Y,Yes,9.0,66,65-74
3822,Conny Speechley,Male,37,1959-03-09,65.0,,Manufacturing,High Net Worth,N,Yes,18.0,66,65-74
3835,Jorgan Crosoer,Male,19,1959-02-02,66.0,Project Manager,Unknown,Affluent Customer,N,No,16.0,66,65-74
3898,Demetrius Youdell,Male,91,1958-12-27,66.0,Registered Nurse,Health,Mass Customer,N,No,6.0,67,65-74
3916,Myrtia ,Female,31,1958-10-17,66.0,,Retail,Affluent Customer,N,Yes,17.0,67,65-74
51,Fidelio Dilke,Male,68,1959-12-05,65.0,Computer Systems Analyst II,Retail,Mass Customer,N,No,18.0,66,65-74
61,Kacey Rowbottom,Female,47,1959-11-29,65.0,Help Desk Operator,Property,High Net Worth,N,No,13.0,66,65-74
73,Minette Worters,Female,16,1960-05-27,64.0,Teacher,Unknown,Affluent Customer,N,Yes,5.0,65,65-74
118,Prentice Pearmain,Male,43,1959-11-12,65.0,Budget/Accounting Analyst IV,Unknown,High Net Worth,N,No,19.0,66,65-74
125,Darrelle Antoniewski,Female,94,1960-03-17,64.0,Computer Systems Analyst II,Property,Mass Customer,N,No,16.0,65,65-74
191,Christopher Heining,Male,22,1960-04-27,64.0,Help Desk Operator,Unknown,Affluent Customer,N,Yes,6.0,65,65-74
412,Evanne Feechum,Female,65,1960-04-23,64.0,,IT,High Net Worth,N,No,19.0,65,65-74
452,Natalee Bamford,Female,22,1959-08-11,65.0,Account Coordinator,Property,Mass Customer,N,Yes,5.0,66,65-74
462,Melany Thorrington,Female,32,1960-01-01,65.0,,Manufacturing,Affluent Customer,N,Yes,5.0,65,65-74
565,Saleem Meller,Male,30,1959-10-02,65.0,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,66,65-74
702,Zorina Bosomworth,Female,72,1960-02-09,64.0,Help Desk Technician,Unknown,Mass Customer,N,No,8.0,65,65-74
805,Jorrie Hanhardt,Female,48,1960-04-19,64.0,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0,65,65-74
814,Raffarty Giacomoni,Male,60,1959-12-23,65.0,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,14.0,66,65-74
873,Worthington Penwarden,Male,37,1959-12-23,65.0,Occupational Therapist,Health,Affluent Customer,N,Yes,20.0,66,65-74
909,Suzette Surgison,Female,77,1960-01-04,65.0,Operator,Unknown,High Net Worth,N,Yes,8.0,65,65-74
977,Olga Dyke,Female,65,1959-11-30,65.0,Staff Accountant III,Unknown,High Net Worth,N,Yes,13.0,66,65-74
979,Kayla Falkingham,Female,42,1959-12-25,65.0,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12.0,66,65-74
982,Tibold Bonwell,Male,14,1960-02-12,64.0,Geologist III,Health,High Net Worth,N,Yes,6.0,65,65-74
1016,Adrian Prettyjohns,Male,0,1959-08-12,65.0,Legal Assistant,IT,Mass Customer,N,Yes,17.0,66,65-74
1104,Jewelle Pincott,Female,82,1959-12-31,65.0,Programmer III,Retail,Mass Customer,N,No,8.0,66,65-74
1111,Zach Maynard,Male,96,1960-03-04,64.0,Director of Sales,Unknown,High Net Worth,N,Yes,18.0,65,65-74
1216,Frank Vallerine,Female,15,1959-06-25,65.0,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10.0,66,65-74
1232,Stillmann Wilfling,Male,83,1959-09-12,65.0,Help Desk Operator,Property,Affluent Customer,N,No,20.0,66,65-74
1371,Aretha Joscelyn,Female,39,1959-08-02,65.0,Design Engineer,Retail,Mass Customer,N,Yes,13.0,66,65-74
1417,Micki Russel,Female,12,1959-11-14,65.0,,Manufacturing,High Net Worth,N,Yes,20.0,66,65-74
1420,Minni Hanner,Female,14,1959-10-12,65.0,Dental Hygienist,Health,Mass Customer,N,No,11.0,66,65-74
1423,Tiphanie Klossek,Female,51,1959-06-17,65.0,Project Manager,Manufacturing,Mass Customer,N,No,19.0,66,65-74
1473,Darrick Feake,Male,49,1960-04-21,64.0,VP Product Management,Unknown,Mass Customer,N,Yes,20.0,65,65-74
1500,Bellina Bradberry,Female,82,1960-01-24,65.0,,Unknown,Mass Customer,N,No,9.0,65,65-74
1523,Brnaba Dighton,Male,78,1959-09-06,65.0,Product Engineer,Financial Services,Mass Customer,N,Yes,17.0,66,65-74
1604,Natale Duinbleton,Male,51,1960-04-11,64.0,,Financial Services,High Net Worth,N,No,20.0,65,65-74
1682,Gerladina Cuddon,Female,93,1960-04-25,64.0,Structural Engineer,Manufacturing,Affluent Customer,N,Yes,6.0,65,65-74
1694,Tonnie McLinden,Male,11,1959-10-11,65.0,,IT,Mass Customer,N,Yes,19.0,66,65-74
1812,Daffi Sewley,Female,20,1959-07-11,65.0,Clinical Specialist,Health,Affluent Customer,N,No,14.0,66,65-74
1824,Robbie Yakubovics,Female,12,1959-10-12,65.0,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5.0,66,65-74
1910,Yovonnda Warrior,Female,20,1959-07-13,65.0,Systems Administrator I,Property,High Net Worth,N,Yes,14.0,66,65-74
1979,Ephrem Cariss,Male,98,1960-05-15,64.0,Statistician III,Manufacturing,Mass Customer,N,Yes,11.0,65,65-74
2009,Neilla Castrillo,Female,19,1960-03-16,64.0,Staff Accountant IV,Health,Affluent Customer,N,Yes,19.0,65,65-74
2038,Fae Done,Female,9,1959-11-26,65.0,Structural Engineer,Financial Services,Mass Customer,N,Yes,5.0,66,65-74
2046,Charis Maas,Female,3,1959-07-27,65.0,Marketing Manager,Unknown,Mass Customer,N,Yes,13.0,66,65-74
2048,Sorcha Genthner,Female,22,1960-04-13,64.0,Financial Advisor,Financial Services,High Net Worth,N,No,13.0,65,65-74
